""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSMUSG00000043290"	28.1562267210621	-1.04754880080447	0.621067080571199	-1.68669187850212	0.091662614546258	0.141073619799557
"ENSMUSG00000043295"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043298"	1.51548730185349	2.14169806861916	2.76622146524694	0.774232322149945	0.438793417451458	NA
"ENSMUSG00000043300"	29.6899343794263	1.6839767116834	0.627079586041556	2.6854274149052	0.00724371067414044	0.0148585687334843
"ENSMUSG00000043301"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043308"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043310"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043311"	160.924215278884	-1.30370318840488	0.291242908521084	-4.47634311518526	7.59324186241109e-06	2.49620412436642e-05
"ENSMUSG00000043312"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043313"	8.23533297785744	0.695862765719129	1.16569082654638	0.596953111298629	0.550538686141223	0.633210146052977
"ENSMUSG00000043314"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043319"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043323"	118.609792860535	-0.260714737078701	0.331441014909627	-0.786609759657504	0.43151034429043	0.521254841859223
"ENSMUSG00000043329"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043331"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043333"	1.27398544882275	0.0884932488096559	2.91303185740107	0.0303784006291669	0.975765270705534	NA
"ENSMUSG00000043336"	132.47584555535	-0.177436792585349	0.310918188612185	-0.570686434837911	0.56821221571336	0.648719156202205
"ENSMUSG00000043340"	2.288534359163	2.73757158958548	2.40438598983728	1.13857408966634	0.2548808404772	NA
"ENSMUSG00000043342"	0.316993154191537	-2.00728590451474	4.98456203262732	-0.402700556513431	0.68716852447464	NA
"ENSMUSG00000043346"	1.31681100035352	0.567252069617069	3.00018222241497	0.189072538787482	0.850035964146988	NA
"ENSMUSG00000043354"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043357"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043361"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043366"	0.342326598440729	1.50827950523929	4.93345762963046	0.305724629351335	0.759814319112058	NA
"ENSMUSG00000043372"	26.0699472196655	0.368964179505973	0.654009540842714	0.564157181912897	0.572647165168207	0.653055691591117
"ENSMUSG00000043383"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043384"	220.53961627564	0.956078786129652	0.274680129252532	3.48069876307166	0.000500107605370167	0.00128382330849952
"ENSMUSG00000043385"	0.703059556618539	0.427286354502932	3.95696907684626	0.107983243286673	0.914008984398986	NA
"ENSMUSG00000043388"	2.17503748643924	-0.869061416193432	2.32180417715441	-0.374304355528617	0.708177891979814	NA
"ENSMUSG00000043391"	225.931106436994	-0.574345676258855	0.263974512444657	-2.17576186026395	0.0295730719345489	0.0523750974032894
"ENSMUSG00000043398"	7.16340224072339	-1.13429211583564	1.2399673567272	-0.914775787992929	0.360309347991384	0.4500850561591
"ENSMUSG00000043410"	2.27012799942592	4.37890777209903	2.49597420029017	1.75438823509873	0.0793640058630007	NA
"ENSMUSG00000043411"	1101.20089663976	0.999150433118517	0.173874059189885	5.74640310218652	9.11618323596762e-09	4.03976867265585e-08
"ENSMUSG00000043415"	55.1852471969129	-1.44198500837476	0.477207442003393	-3.02171525724971	0.00251346860270256	0.00567639978601539
"ENSMUSG00000043418"	14.2288674003755	-7.52066170456892	1.68416266310213	-4.46551979172624	7.98745875400197e-06	2.62159864003576e-05
"ENSMUSG00000043419"	7.38054054499869	-0.962872558629248	1.18121034253838	-0.81515757520381	0.414982118621267	0.505755605513029
"ENSMUSG00000043421"	47.0253303991335	1.64354477027041	0.505213288951436	3.25317010896837	0.00114125154335107	0.00274549359996548
"ENSMUSG00000043424"	49.7205787215988	0.959095525315439	0.489101291912951	1.96093435280914	0.0498866813291486	0.0828953216578907
"ENSMUSG00000043429"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043430"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043432"	22.0507864273522	-2.91636580713328	0.791308120194029	-3.68549965899274	0.00022825438785237	0.000616110429568954
"ENSMUSG00000043439"	9.54244504021719	-0.875973144010915	1.09199405326648	-0.802177577241025	0.422450244997707	0.512460152345899
"ENSMUSG00000043441"	0.659319752632266	-0.0662467240452995	4.14049088304616	-0.0159997270653478	0.987234609437905	NA
"ENSMUSG00000043445"	131.256607107521	0.36559014522639	0.322835784052634	1.13243377371942	0.257452112457636	0.34087333486516
"ENSMUSG00000043448"	5.22137880714671	-1.53187872482648	1.42035641865614	-1.0785171276065	0.280803042433594	0.366266778330023
"ENSMUSG00000043453"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043456"	1.26797261676615	-4.02670956770103	3.39809265193791	-1.18499110534983	0.236020963707259	NA
"ENSMUSG00000043458"	2.1296439664572	-4.77924402263706	2.58683251962184	-1.84752742451828	0.0646707372230105	NA
"ENSMUSG00000043460"	0.589332251941294	-2.9310383554924	4.21741066487429	-0.694985285617133	0.487064522958137	NA
"ENSMUSG00000043461"	2.11032335426461	-2.83481501030151	2.42192431535476	-1.17048042844653	0.241807685757383	NA
"ENSMUSG00000043463"	1.22331856032437	-3.97848276631276	3.1656221055057	-1.25677754125905	0.208834200687081	NA
"ENSMUSG00000043467"	173.439567657234	1.18045104760331	0.285814791548815	4.13012581051706	3.62564768686001e-05	0.000109231025177937
"ENSMUSG00000043468"	0.257377601618002	1.4338579740318	4.93603249375285	0.290487952793367	0.771442965921313	NA
"ENSMUSG00000043472"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043483"	160.657156217144	-0.319888015874876	0.293024697157933	-1.09167595420281	0.274975557925972	0.359809375621564
"ENSMUSG00000043484"	0.718021052750295	-1.64379103518818	3.61408430995438	-0.454829188865526	0.649232129305986	NA
"ENSMUSG00000043485"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043487"	24.355753734369	-0.713615280080261	0.656193894543079	-1.08750673545533	0.276812923515946	0.361896242659557
"ENSMUSG00000043488"	4.13042434319016	-2.21515486859981	1.64272973043473	-1.34845971772459	0.177510567909266	0.248617328606683
"ENSMUSG00000043496"	9.60740041472366	0.532702927345178	1.08797893341585	0.489626141631888	0.624398474492669	0.69907279501955
"ENSMUSG00000043498"	0.589332251941294	-2.9310383554924	4.21741066487429	-0.694985285617133	0.487064522958137	NA
"ENSMUSG00000043501"	2.3138678034122	4.42719336133622	2.47892943690596	1.78592956113424	0.0741106638991107	NA
"ENSMUSG00000043505"	22.40358130927	-0.278004038150662	0.687412365819088	-0.404421060740456	0.685903115608769	0.75291553185848
"ENSMUSG00000043510"	89.7945690112677	2.08630619789446	0.392720245987268	5.3124487958334	1.08161823821134e-07	4.32805503705533e-07
"ENSMUSG00000043518"	8.57158029082497	-1.70988598572313	1.29403313141227	-1.32136182931964	0.186380747035864	0.259412666992849
"ENSMUSG00000043522"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043529"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043531"	14.7098939556011	5.59899764787517	1.62295267362063	3.44988349868788	0.000560828524522765	0.00142477006678791
"ENSMUSG00000043535"	1545.28229117341	0.409960984185157	0.174646650129705	2.34737387680033	0.0189062727709205	0.035166734750423
"ENSMUSG00000043537"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043541"	5.77303225483814	3.13730567748405	1.58007792011593	1.98553858486541	0.0470845816698831	0.0788296943624502
"ENSMUSG00000043542"	53.1795235514496	1.46841202745746	0.477880025232038	3.07276293196071	0.00212086901822329	0.00486880336575064
"ENSMUSG00000043549"	0.857081801676732	3.00022931472332	3.58666463329119	0.836495636328914	0.40287613059786	NA
"ENSMUSG00000043556"	17.0010373794695	0.223197239149163	0.810770313281701	0.275290344864432	0.783093181692847	0.833734934442913
"ENSMUSG00000043557"	37.5769059020969	4.34822970556447	0.783063772861937	5.55284238175466	2.81061486639566e-08	1.19269473673781e-07
"ENSMUSG00000043569"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043572"	41.2512730096962	-0.626568708291177	0.526174732820045	-1.19079968916992	0.23373223095678	0.314399009542741
"ENSMUSG00000043583"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043587"	92.8425200231767	0.107119085845239	0.363239279302019	0.294899511008481	0.768070645501215	0.820668635285571
"ENSMUSG00000043592"	28.8714153485791	5.58110441361092	1.17183029494139	4.76272412285608	1.90996878306992e-06	6.7016305270008e-06
"ENSMUSG00000043599"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043602"	32.092946721118	-0.322588213805032	0.588418949154263	-0.548228799002292	0.583534809856599	0.663022318959822
"ENSMUSG00000043605"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043613"	0.589332251941294	-2.9310383554924	4.21741066487429	-0.694985285617133	0.487064522958137	NA
"ENSMUSG00000043614"	2.94138789119013	-3.88004503794988	2.19640852264898	-1.76654069492972	0.0773051805105093	NA
"ENSMUSG00000043618"	3.99070965570472	1.66927189180249	1.8009962505798	0.926860281505358	0.353999081567395	0.443485034715862
"ENSMUSG00000043621"	1.47633704588154	-2.12894227484391	2.77547316142612	-0.767055615753097	0.443048449402699	NA
"ENSMUSG00000043623"	0.718021052750295	-1.64379103518818	3.61408430995438	-0.454829188865526	0.649232129305986	NA
"ENSMUSG00000043629"	87.8901347140741	6.21377442000473	0.804321794244527	7.72548308956507	1.11429934193891e-14	7.46230493618329e-14
"ENSMUSG00000043631"	22.105224946769	-0.521561463418954	0.696204092726773	-0.749150240378782	0.453766656673896	0.542470932457781
"ENSMUSG00000043633"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043635"	46.3011698930912	2.36702384557339	0.543262762427794	4.35705152143203	1.31826245536801e-05	4.20562875459875e-05
"ENSMUSG00000043639"	32.6695922989614	-2.52398303871009	0.618707200431005	-4.079446686497	4.5143021053477e-05	0.000134600826080249
"ENSMUSG00000043644"	2.18375571856091	-1.09091003708955	2.25532113928996	-0.483704966926794	0.628595267696526	NA
"ENSMUSG00000043648"	8.67637721716385	-0.935190009241953	1.11516814370087	-0.83860897078567	0.401688774970498	0.492516587164096
"ENSMUSG00000043659"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043661"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043664"	4.85371876445679	-2.48255978009925	1.52686444052828	-1.62592022854387	0.103966626279881	0.15734970598671
"ENSMUSG00000043668"	2.56546300492708	-0.327550566530794	1.92318505239199	-0.170316718156372	0.86476106415671	NA
"ENSMUSG00000043670"	0.906325406132831	-3.5477035483757	3.54159533857273	-1.00172470573824	0.316476571036936	NA
"ENSMUSG00000043671"	150.132013431593	0.651707080290316	0.30024194348276	2.17060638740416	0.0299609388474044	0.0529991216985985
"ENSMUSG00000043673"	2.07512699348476	-0.129881744916359	2.29126482095017	-0.0566856103793791	0.954795636837462	NA
"ENSMUSG00000043681"	113.447747695893	-7.64675767681093	0.896673135950701	-8.52792101182269	1.49001219758346e-17	1.16907553590511e-16
"ENSMUSG00000043683"	621.518226774471	-0.546025580722601	0.21119386535377	-2.58542349138767	0.00972594554902669	0.0194400475209114
"ENSMUSG00000043687"	26.9104324988843	-5.63600462207277	1.06017711986704	-5.31609720343673	1.06016530357397e-07	4.2453167340481e-07
"ENSMUSG00000043692"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043698"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043702"	217.805221455646	0.36629349761865	0.270016433086172	1.35656001907762	0.174921052629396	0.245445395369393
"ENSMUSG00000043705"	0.514755203236003	2.30444489231058	4.84483104919619	0.475650207181717	0.634323600113586	NA
"ENSMUSG00000043715"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043716"	5694.71099410821	0.978657751848764	0.167601329886189	5.83920039604299	5.24519486646370e-09	2.3704468209839e-08
"ENSMUSG00000043719"	45.5190221933087	1.34270757560246	0.506118866455581	2.65294906907072	0.00797919095693927	0.0162393602439183
"ENSMUSG00000043727"	0.514755203236003	2.30444489231058	4.84483104919619	0.475650207181717	0.634323600113586	NA
"ENSMUSG00000043733"	1364.20060082619	0.139134983399881	0.16727290000528	0.831784367913091	0.405530668971311	0.496263356482152
"ENSMUSG00000043740"	63.2034717498911	0.495210653510823	0.440835801373058	1.12334490975643	0.2612910372455	0.344844503123553
"ENSMUSG00000043747"	1.22933139238097	0.198411351129941	3.16020172267625	0.0627843943335092	0.949938192867968	NA
"ENSMUSG00000043753"	0.589332251941294	-2.9310383554924	4.21741066487429	-0.694985285617133	0.487064522958137	NA
"ENSMUSG00000043760"	451.177079761125	-0.793839663696907	0.209002859344518	-3.79822393907229	0.000145736625721641	0.00040523817967051
"ENSMUSG00000043770"	5.77483087780614	-1.76161034476357	1.42713636626075	-1.234367217044	0.21706609916369	0.295237234974545
"ENSMUSG00000043773"	14.4437125968801	1.36505189841059	0.887135098197336	1.53871930124778	0.123872838209286	0.182841451701039
"ENSMUSG00000043782"	0.887004793940243	-0.952908196024971	3.62887494342567	-0.262590530365707	0.792866199668599	NA
"ENSMUSG00000043787"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043789"	222.38098722302	0.378046440713909	0.287736946179659	1.31386130885625	0.188892881215341	0.262264232132347
"ENSMUSG00000043794"	1.44641405361803	0.567688790326887	2.52325927613325	0.224982345530832	0.821993008435387	NA
"ENSMUSG00000043795"	0.684653196881458	2.60683519787335	4.35628431570271	0.598407957092406	0.549567757699121	NA
"ENSMUSG00000043800"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043801"	57.9333849193451	-0.684952494051349	0.476281676479419	-1.43812480697218	0.150398645171808	0.215884858928732
"ENSMUSG00000043807"	1.45678600173546	3.75634726872595	2.91366422239899	1.28921762495787	0.197322439328828	NA
"ENSMUSG00000043811"	1.28435739694019	3.5310389966655	3.08916860581975	1.14303861239989	0.25302255987932	NA
"ENSMUSG00000043822"	8.99294686474987	0.396527381910206	1.06443520325969	0.372523739064523	0.709502940583506	0.773499657571907
"ENSMUSG00000043827"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043831"	110.496020667068	-0.983565148697209	0.335517034294718	-2.93149094729195	0.00337339197927956	0.00742834128627511
"ENSMUSG00000043832"	44.9771087798652	0.133719103490689	0.508553387079922	0.26294014923093	0.792596710166767	0.841887167584114
"ENSMUSG00000043833"	16.7586212739833	0.0795410279896279	0.825521570922315	0.096352452547982	0.923240653722983	0.943649797011585
"ENSMUSG00000043843"	0.128688800809001	0.791785912483607	4.96399347806828	0.159505832548299	0.873270363440097	NA
"ENSMUSG00000043850"	1.20399794813178	-1.69272327419053	2.99019477255904	-0.56609130941055	0.571331710772595	NA
"ENSMUSG00000043855"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043857"	0.272339097749757	-1.8966160205162	4.99196560790401	-0.379933711384789	0.703994622324778	NA
"ENSMUSG00000043858"	246.473845368375	1.26210485437318	0.283185358369568	4.45681535810931	8.31861930914475e-06	2.72212554506184e-05
"ENSMUSG00000043859"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043865"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043866"	424.414456125232	-0.596419743489054	0.213174163022344	-2.7978050202385	0.00514511614516635	0.0109054669946746
"ENSMUSG00000043867"	0.128688800809001	0.791785912483607	4.96399347806828	0.159505832548299	0.873270363440097	NA
"ENSMUSG00000043870"	13.7060068073227	-1.07117499288406	0.872983882110824	-1.22702722791859	0.219812357381054	0.298446826808051
"ENSMUSG00000043872"	215.288760386873	1.64478710687649	0.273744578998741	6.00847371258465	1.87277973151329e-09	8.77528019213794e-09
"ENSMUSG00000043873"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043880"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043881"	276.949041065718	-0.182840777540912	0.241756759949434	-0.756300579057875	0.449469001024793	0.538470489951168
"ENSMUSG00000043885"	229.211215438993	-0.783932159213096	0.26118140715088	-3.00148531920663	0.00268665993770623	0.00602772501606206
"ENSMUSG00000043889"	0.743354496999487	0.655385981145583	3.62211822300702	0.180939975118066	0.856414691076993	NA
"ENSMUSG00000043892"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043895"	66.2528792628052	-0.871403172692547	0.446227671408263	-1.9528219080239	0.0508407016311054	0.0842588122549439
"ENSMUSG00000043897"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043903"	2.76413930642705	0.446854039061033	1.85502952587108	0.240887831071691	0.809642053868738	NA
"ENSMUSG00000043909"	670.486404438293	2.07479670350419	0.19687674825835	10.5385563397337	5.73728330423923e-26	6.58543833257222e-25
"ENSMUSG00000043911"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043913"	2.75701914726291	2.97125639604066	2.32038672190209	1.28050051657123	0.200369163185954	NA
"ENSMUSG00000043916"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043923"	68.18819778009	0.342712442856327	0.411157240549714	0.833531333166171	0.404545134129142	0.495365384650967
"ENSMUSG00000043924"	3.90273930188218	-2.11141226028172	1.65693368596862	-1.27428893392763	0.202561036863218	0.278415412751036
"ENSMUSG00000043925"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043929"	177.917469085099	0.935834068843546	0.285622731746544	3.27646914908015	0.00105113795728446	0.00254324564134245
"ENSMUSG00000043931"	2.78277609811762	-1.93512782502141	2.02794945679709	-0.9542288238671	0.339967827384049	NA
"ENSMUSG00000043932"	2.14001591457463	-1.37777547562742	2.17258026150364	-0.634165512796227	0.525972811803056	NA
"ENSMUSG00000043939"	2.75863550595723	3.13309249649396	2.28768001502114	1.36955014509099	0.170827371355068	NA
"ENSMUSG00000043940"	2061.88005998912	-0.36638062639705	0.167295561272132	-2.19002000776981	0.0285227858148758	0.0507064882882455
"ENSMUSG00000043943"	26.7973587288333	-0.46975274264625	0.685007071593247	-0.68576334774714	0.492862352559087	0.579792349667086
"ENSMUSG00000043945"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043948"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043953"	75.8014065170357	2.42776224281372	0.443991824868689	5.46803365924976	4.55055482627863e-08	1.88570580455787e-07
"ENSMUSG00000043962"	1710.57380371947	0.612418283387259	0.164819952125859	3.71568050765848	0.000202657526430612	0.000551553745453834
"ENSMUSG00000043964"	151.398165829219	-1.15012542601563	0.310806908511511	-3.70045000455013	0.000215217478955045	0.000583318972848103
"ENSMUSG00000043969"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043972"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043982"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043986"	0	NA	NA	NA	NA	NA
"ENSMUSG00000043987"	232.076923457113	-0.163811306765082	0.260807820524227	-0.628092004433837	0.529943670586834	0.614647781869156
"ENSMUSG00000043991"	1053.94489721899	-0.949528562259458	0.19394707024552	-4.89581286820902	9.79001957219636e-07	3.53683244136351e-06
"ENSMUSG00000043993"	14.0639787223972	-0.767004478506893	0.855405158924938	-0.89665636278235	0.36990231247555	0.46021300750088
"ENSMUSG00000043998"	759.610260749332	-0.637237001456117	0.199720630732888	-3.19064184364797	0.00141957138701042	0.00335747042455174
"ENSMUSG00000043999"	0.743354496999487	0.655385981145583	3.62211822300702	0.180939975118066	0.856414691076993	NA
"ENSMUSG00000044005"	1680.45223925198	-3.76091782754446	0.202042580890711	-18.6144812195743	2.45223524413529e-77	1.05369081929939e-75
"ENSMUSG00000044006"	0.47101539924973	2.092118494389	4.61871027083694	0.452965951901957	0.650573258992524	NA
"ENSMUSG00000044014"	0	NA	NA	NA	NA	NA
"ENSMUSG00000044017"	12.5482609885902	-0.709712260287073	0.910185646992969	-0.77974450886123	0.435541274809797	0.525157899414385
"ENSMUSG00000044018"	612.039970647742	0.324632703294164	0.201833102096275	1.6084215122419	0.107742893323318	0.162232075131543
"ENSMUSG00000044021"	2.38844485211749	1.59921050020394	2.08439493514239	0.767230083532465	0.442944729434912	NA
"ENSMUSG00000044022"	7.96413856451668	0.195131241864383	1.1358973756925	0.171785978240703	0.863605789390785	0.899671580798448
"ENSMUSG00000044024"	2.10940910180911	-1.94338912145007	2.28140852096048	-0.851837408160418	0.394304340729554	NA
"ENSMUSG00000044025"	0	NA	NA	NA	NA	NA
"ENSMUSG00000044026"	395.652714339969	-1.16992337734769	0.288796931785331	-4.05102426163351	5.09939191353445e-05	0.000151003822602841
"ENSMUSG00000044029"	0	NA	NA	NA	NA	NA
"ENSMUSG00000044030"	195.656986954293	-0.799651757158018	0.28114636764243	-2.84425427176437	0.00445155075938042	0.00958517042692775
"ENSMUSG00000044033"	229.293972188185	-0.52620928128236	0.253906850533912	-2.0724501137951	0.0382234839655813	0.065696362912152
"ENSMUSG00000044034"	1.18812219954452	0.312815244168698	3.12554032136324	0.100083573400282	0.920277976374984	NA
"ENSMUSG00000044037"	316.934655236771	-1.4991014099069	0.242923637747572	-6.17108085407748	6.78247248599984e-10	3.28302870496023e-09
"ENSMUSG00000044039"	0	NA	NA	NA	NA	NA
"ENSMUSG00000044040"	0	NA	NA	NA	NA	NA
"ENSMUSG00000044041"	0.257377601618002	1.4338579740318	4.93603249375285	0.290487952793367	0.771442965921313	NA
"ENSMUSG00000044042"	152.585467562476	-1.05356937593784	0.305382730903476	-3.44999657584059	0.000560593664155688	0.00142439427652318
"ENSMUSG00000044043"	5.15139130645574	-2.00473994254502	1.44556940058467	-1.38681680847298	0.165497630365445	0.234462118489419
"ENSMUSG00000044052"	0.272339097749757	-1.8966160205162	4.99196560790401	-0.379933711384789	0.703994622324778	NA
"ENSMUSG00000044055"	0	NA	NA	NA	NA	NA
"ENSMUSG00000044056"	2.288534359163	2.73757158958548	2.40438598983728	1.13857408966634	0.2548808404772	NA
"ENSMUSG00000044058"	0.342326598440729	1.50827950523929	4.93345762963046	0.305724629351335	0.759814319112058	NA
"ENSMUSG00000044060"	132.53819934051	0.0945284884472175	0.312539503142378	0.302452929939403	0.762306810574116	0.815625056304253
"ENSMUSG00000044061"	0	NA	NA	NA	NA	NA
"ENSMUSG00000044062"	0.342326598440729	1.50827950523929	4.93345762963046	0.305724629351335	0.759814319112058	NA
"ENSMUSG00000044065"	0	NA	NA	NA	NA	NA
"ENSMUSG00000044066"	286.663044483069	0.319501631975592	0.241941005126984	1.3205766083674	0.186642576652473	0.25971102519275
"ENSMUSG00000044067"	0.915783101794762	1.23936759957335	3.55866674029041	0.348267396196871	0.727639377035918	NA
"ENSMUSG00000044068"	127.269346837655	0.660933715537894	0.333334641525802	1.98279336498764	0.0473905154621714	0.0792448982066097
"ENSMUSG00000044071"	12.1868923775902	0.516848914774936	0.916347874945927	0.564031334503215	0.572732807322585	0.653107982450529
"ENSMUSG00000044072"	15.8628791763567	-0.219288359897043	0.843278568306024	-0.260042610044684	0.794830905807364	0.843550658730251
"ENSMUSG00000044080"	228.136677255432	-3.50612530535878	0.292659941321044	-11.9802023110249	4.5122120076239e-33	6.48541575246399e-32
"ENSMUSG00000044081"	2.95703320782391	-2.01115916240887	1.87724144611973	-1.07133750246456	0.284017703045006	NA
"ENSMUSG00000044083"	0.985770602485733	3.20853298904403	3.39703156249446	0.944510797152555	0.344908686990065	NA
"ENSMUSG00000044084"	0	NA	NA	NA	NA	NA
"ENSMUSG00000044086"	0	NA	NA	NA	NA	NA
"ENSMUSG00000044092"	11.9515964312681	-0.054679706692751	0.930426881142135	-0.0587684081371655	0.953136571607673	0.964834023211122
"ENSMUSG00000044095"	20.5761512651462	-1.168970307313	0.721764281145031	-1.61960121586858	0.105317968259604	0.159018409623138
"ENSMUSG00000044098"	473.836997490306	1.54832745839109	0.212940659399117	7.27116870380798	3.56390512682266e-13	2.16338530886343e-12
"ENSMUSG00000044103"	7.24497282735739	1.1061132413857	1.24799645457581	0.88631120491577	0.375449852745332	0.465948426051858
"ENSMUSG00000044106"	0	NA	NA	NA	NA	NA
"ENSMUSG00000044107"	0	NA	NA	NA	NA	NA
"ENSMUSG00000044117"	0.316993154191537	-2.00728590451474	4.98456203262732	-0.402700556513431	0.68716852447464	NA
"ENSMUSG00000044120"	0	NA	NA	NA	NA	NA
"ENSMUSG00000044121"	0	NA	NA	NA	NA	NA
"ENSMUSG00000044122"	9.69339028523733	-2.32573287025527	1.09327117069264	-2.12731564921976	0.0333938653560586	0.0583921280445665
"ENSMUSG00000044125"	6.04643051201563	-3.12254430782926	1.49495043075515	-2.08872765517179	0.0367322459293311	0.0634388767554757
"ENSMUSG00000044129"	0	NA	NA	NA	NA	NA
"ENSMUSG00000044134"	81.0322060885134	-1.48204315908144	0.417540088988507	-3.54946314896781	0.000386017489950134	0.00100780834739009
"ENSMUSG00000044138"	1.47633704588154	-2.12894227484391	2.77547316142612	-0.767055615753097	0.443048449402699	NA
"ENSMUSG00000044139"	4.65504246295682	-3.72995546286014	1.78745031647933	-2.08674637189742	0.0369110671089519	0.0637141923994465
"ENSMUSG00000044141"	0	NA	NA	NA	NA	NA
"ENSMUSG00000044145"	17.9195815243676	0.037235778548752	0.758422174168945	0.0490963737835775	0.960842493225876	0.970659077043915
"ENSMUSG00000044147"	1452.38648341167	0.389937140239016	0.170049079340649	2.29308586527469	0.0218430619886323	0.0399924171200681
"ENSMUSG00000044148"	161.577030239264	0.698807568140296	0.291084988059054	2.4006994410805	0.0163637708220312	0.0309156231897813
"ENSMUSG00000044149"	81.2201234847263	0.834726313971171	0.396897342618411	2.10312900677116	0.0354544939776661	0.0615234236335142
"ENSMUSG00000044150"	195.87415192854	2.85927655170558	0.304501036705712	9.39003880787754	5.99781540304361e-21	5.53390343032927e-20
"ENSMUSG00000044155"	152.767352244655	1.93002686387713	0.310936005983685	6.20715139686461	5.39536162804113e-10	2.63178204346708e-09
"ENSMUSG00000044156"	2.07971654149908	-3.36261579525726	2.47232053611704	-1.36010511021297	0.173796664188697	NA
"ENSMUSG00000044162"	0.857081801676732	3.00022931472332	3.58666463329119	0.836495636328914	0.40287613059786	NA
"ENSMUSG00000044164"	0	NA	NA	NA	NA	NA
"ENSMUSG00000044165"	14.7641987823568	3.51723619736546	1.06978883127243	3.28778549050842	0.00100978747758158	0.00245114635566756
"ENSMUSG00000044167"	324.44207985808	-0.763308511012813	0.23893869753053	-3.19457885600671	0.00140035023016283	0.00331583218088468
"ENSMUSG00000044170"	0	NA	NA	NA	NA	NA
"ENSMUSG00000044172"	0	NA	NA	NA	NA	NA
"ENSMUSG00000044176"	0.857081801676732	3.00022931472332	3.58666463329119	0.836495636328914	0.40287613059786	NA
"ENSMUSG00000044177"	2.97318755604446	3.14726913447847	2.21473564729697	1.4210585982664	0.155299724758625	NA
"ENSMUSG00000044186"	0	NA	NA	NA	NA	NA
"ENSMUSG00000044197"	1183.53836540813	-1.91202084670601	0.20341728701017	-9.39950028244366	5.48228210076832e-21	5.06964385363443e-20
"ENSMUSG00000044199"	9.14673867785458	1.22244385669413	1.12051621845869	1.09096489328432	0.275288330593207	0.360132514414354
"ENSMUSG00000044201"	120.723626317476	3.89237309817741	0.416837164930894	9.33787441631486	9.8287405944326e-21	8.97768214340661e-20
"ENSMUSG00000044205"	0	NA	NA	NA	NA	NA
"ENSMUSG00000044206"	252.509832055388	-3.6652184813927	0.311353889915371	-11.7718731003777	5.45007841172715e-32	7.58758159882014e-31
"ENSMUSG00000044211"	23.4300520730054	-0.547535490728453	0.674127211905505	-0.812213898294916	0.416668905957814	0.507171184456178
"ENSMUSG00000044213"	0	NA	NA	NA	NA	NA
"ENSMUSG00000044216"	0	NA	NA	NA	NA	NA
"ENSMUSG00000044217"	0.316993154191537	-2.00728590451474	4.98456203262732	-0.402700556513431	0.68716852447464	NA
